what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1445565045523
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1445565048284
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1445565049884
activated,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1445565051048
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1445565056960
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.launchShortcut.run",1445565059454
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565064953
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565174451
activated,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1445565175433
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1445565186162
activated,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1445565192751
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565197104
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565201173
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565203194
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565279193
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565281050
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565284261
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565285650
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565288630
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565291143
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565351319
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565355941
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565403780
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1445565434186
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1445565449566
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1445565476027
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1445565506095
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565522158
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565522353
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565522447
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565530482
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1445565532084
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565533764
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565550286
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565558891
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1445565559926
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1445565567680
